Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost,IsBadBuy
0,2004,5,18,453,48,254,13,0,1,0,87654,2,6,3,5397,6201,8820,10134,4833,5869,7884,9574,16926,91752,3,5470,0,1243,1
0,2007,2,3,216,49,337,11,0,1,0,74312,0,6,2,9505,11548,14376,16109,11009,13304,15542,17493,16926,91752,3,9615,0,1506,1
0,2006,3,4,507,6,109,2,0,2,1,27247,0,5,0,4913,5841,8910,10593,5341,6371,8570,9939,16926,91752,3,6070,0,882,1
0,2007,2,4,567,95,223,13,0,2,1,86065,0,5,0,8488,9967,12217,13784,8458,10018,12064,13635,16926,91752,3,6750,0,1243,1
0,2006,4,4,507,6,109,13,0,2,1,35584,0,5,0,4569,5746,8049,9322,4603,5775,8255,9821,16926,91752,3,5270,0,882,1
0,2004,6,3,399,6,109,13,0,2,1,89523,0,5,2,3309,4108,6346,7028,3458,4340,7031,8299,16926,91752,3,4310,0,1113,1
0,2002,8,12,388,92,339,13,0,2,1,82679,0,7,0,4553,5307,7594,8273,4440,5170,7315,8100,16926,91752,3,6430,0,1023,1
0,2006,4,23,359,3,165,6,0,1,0,70641,0,5,2,5477,6968,8965,10418,6394,7601,9772,11349,16926,91752,3,5370,0,803,1
0,2007,3,5,97,6,357,6,0,2,1,44549,0,5,0,6731,7994,10579,11660,7121,8197,11133,12151,16926,91752,3,6950,0,693,1
0,2002,8,6,636,76,203,2,0,1,0,52118,0,5,1,2073,2927,5104,7206,2326,3055,4994,5956,16926,91752,3,3850,0,1054,1
0,2003,7,12,388,56,335,2,0,1,0,70416,0,7,0,5351,6798,8417,9198,5743,6872,8700,9713,16926,91752,3,7900,0,986,1
0,2003,7,3,3,98,466,14,0,1,0,63632,0,4,2,7321,9770,11235,13212,7149,9758,11266,14400,16926,91752,3,8585,0,1320,1
0,2002,8,5,0,84,549,13,0,1,0,86511,0,4,0,5719,7159,9247,10439,6099,7992,9693,11847,23359,91752,3,9185,0,1283,1
0,2007,3,5,130,6,120,2,0,1,0,50751,0,9,0,10790,12534,14618,16236,9529,10847,13210,14624,23359,91752,3,11826,0,1086,1
0,2006,4,3,137,48,169,2,0,2,1,85838,0,0,2,4607,5749,8092,9272,4517,5620,7628,8808,23359,91752,3,5280,0,853,1
0,2003,7,5,119,73,492,14,0,2,1,80291,0,11,0,3117,4186,6151,7620,2920,3821,6266,7352,23657,91752,3,4670,0,2063,1
0,2006,4,3,399,49,176,14,0,2,1,85762,0,5,2,7228,8318,10699,12010,6736,8347,10068,11984,23657,91752,3,5780,0,1113,1
0,2003,7,18,185,31,19,14,0,1,0,83672,2,10,3,3529,4518,6812,7808,3119,3994,5772,7391,23359,91752,3,5655,0,894,1
0,2004,6,6,460,6,11,12,0,3,2,94728,0,10,1,5262,6469,8931,10324,4899,5953,8018,9422,23359,91752,3,5955,0,909,1
0,2007,3,6,222,103,80,13,0,1,0,87617,0,7,1,10543,13037,14875,17018,10097,12542,14547,15946,23359,91752,3,7850,0,983,1
0,2003,7,6,238,102,286,12,0,1,0,78440,0,6,1,4369,5336,8196,9219,3542,4785,6916,8272,23359,91752,3,7090,0,1455,1
0,2006,3,6,637,73,197,4,0,1,0,70718,0,5,1,4597,5596,5465,6544,5256,6288,6176,7291,20234,85226,2,5130,0,920,1
0,2004,5,22,315,73,205,12,0,2,1,77580,0,5,2,4028,5281,4850,6203,3584,4695,4371,5571,19064,85226,2,4830,0,2208,1
0,2004,5,3,632,48,311,2,0,1,0,77898,0,3,2,8220,9479,9378,10737,9092,10601,10319,11949,835,85226,2,8745,0,1623,1
0,2003,6,6,241,103,297,12,0,1,0,60155,0,6,1,4552,5521,5416,6463,5191,6170,6106,7164,835,85226,2,6685,0,1808,1
0,2006,3,10,395,6,109,13,0,1,0,43291,2,9,3,18843,21221,20850,23419,17779,20422,22850,25970,20234,85226,2,12171,0,834,1
0,2004,5,6,239,102,286,13,0,2,1,59652,0,6,1,5005,6117,5905,7106,5526,6799,6468,7843,20234,85226,2,6635,0,920,1
0,2005,4,13,476,21,140,14,0,2,1,67357,2,5,3,0,0,0,0,0,0,0,0,21053,85226,2,5430,0,728,1
0,2003,6,1,126,15,131,0,0,2,1,49242,0,5,2,2961,4098,3698,4926,2961,4098,3698,4926,20234,85226,2,5935,0,1628,1
0,2004,5,5,119,73,498,2,0,2,1,68190,0,11,0,3662,5093,4455,6000,3662,5093,4455,6000,21053,85226,2,5735,0,1411,1
0,2005,4,27,105,6,109,13,0,2,1,85607,3,5,3,8018,9198,9159,10434,8018,9198,9159,10434,21053,85226,2,8645,0,594,1
0,2004,5,6,279,73,518,14,0,2,1,89121,0,11,1,4041,5420,4864,6354,4041,5420,4864,6354,21053,85226,2,4530,0,1633,1
0,2003,6,4,510,6,109,2,0,2,1,79761,0,5,0,2910,3728,3643,4526,2910,3728,3643,4526,21053,85226,2,4130,0,1689,1
0,2004,5,22,326,32,109,1,0,2,1,73680,0,2,2,3397,4594,4169,5462,3397,4594,4169,5462,21053,85226,2,5785,0,1974,1
0,2006,3,3,409,49,176,14,0,1,0,79154,0,5,2,6935,8681,7990,9875,6935,8681,7990,9875,21053,85226,2,6135,0,1272,1
0,2006,3,5,119,89,501,14,0,2,1,66936,0,11,0,9173,11162,10407,12555,9173,11162,10407,12555,21053,85226,2,6455,0,1411,1
0,2004,5,6,234,103,317,5,0,1,0,62200,0,3,1,9468,11139,10725,12530,9468,11139,10725,12530,21053,85226,2,10670,0,923,1
0,2003,6,6,270,53,185,14,0,2,1,78460,0,0,1,2315,3007,3000,3748,2315,3007,3000,3748,20234,85226,2,4750,0,1455,1
0,2005,4,19,652,47,476,13,0,1,0,94006,3,4,3,10955,13901,12331,15513,12307,14976,13792,16674,21053,85226,2,8360,0,1485,1
0,2005,4,6,252,103,474,2,0,2,1,87815,0,4,1,6660,9670,7693,10944,7639,10307,8750,11632,21053,85226,2,9245,0,853,1
0,2006,3,3,690,48,526,2,0,1,0,76225,0,11,2,7645,9614,8757,10883,7371,9142,8461,10373,21053,85226,2,7630,0,2091,1
0,2003,6,6,237,23,315,2,0,1,0,90565,0,3,1,8583,10242,9770,11561,8802,10660,10006,12013,835,85226,2,9545,0,1930,1
0,2003,6,27,102,47,162,13,0,2,1,80658,3,5,3,6168,7249,7161,8329,6059,7182,7044,8257,21053,85226,2,8030,0,894,1
0,2005,4,22,302,32,150,1,0,1,0,76622,0,5,2,7296,9226,8380,10464,6471,7863,10035,11438,21053,85226,2,8245,0,1272,1
0,2005,4,3,82,48,109,13,0,2,1,85933,0,0,2,3147,4008,3899,4829,3148,3829,6341,7085,21053,85226,2,4230,0,853,1
0,2004,5,3,670,59,292,14,0,1,0,85755,0,6,2,7160,8555,8233,9739,6828,8128,7874,9278,835,85226,2,7530,0,2152,1
0,2005,4,5,0,81,542,1,0,1,0,83024,0,4,0,9384,11469,10635,12887,9245,11537,10485,12960,835,85226,2,9745,0,983,1
0,2005,4,19,57,6,109,14,0,2,1,62847,3,5,3,6623,8120,7653,9270,6623,8120,7653,9270,835,85226,2,8395,0,630,1
0,2006,3,6,637,73,197,13,0,1,0,79922,0,5,1,4538,5751,5401,6711,4538,5751,5401,6711,835,85226,2,4710,0,920,1
0,2005,4,3,82,48,109,2,0,2,1,63130,0,0,2,3050,3987,3794,4806,3050,3987,3794,4806,20234,85226,2,4210,0,728,1
0,2004,5,13,476,21,185,13,0,2,1,85638,2,5,3,3475,4464,4253,5321,3475,4464,4253,5321,21053,85226,2,4710,0,853,1
0,2003,6,6,239,102,288,12,0,1,0,88642,0,6,1,6659,8541,7692,9724,6690,8177,7725,9331,20234,85226,2,6045,0,1543,1
0,2006,4,16,412,6,278,5,0,1,0,82888,0,7,1,8494,10493,12602,15042,8976,11568,13249,16171,21053,85226,2,8140,0,983,1
0,2003,7,5,171,92,536,13,1,1,0,81555,0,8,0,4946,6513,8334,9765,5310,6675,9660,11603,21053,85226,2,5530,0,1543,1
0,2007,3,4,507,6,0,13,0,1,0,55200,0,5,0,7479,8469,10846,11842,7726,8437,10896,11442,21053,85226,2,7035,0,1086,1
0,2005,5,23,359,3,54,14,1,3,2,59844,0,5,2,5927,6728,9602,10371,5172,6092,8362,9291,21053,85226,2,5255,0,671,1
0,2005,5,5,119,89,509,2,0,1,0,72072,0,11,0,5023,6510,8974,10350,5605,7148,10889,13887,835,85226,2,7990,0,1623,1
0,2004,6,6,278,73,518,13,0,2,1,74346,0,11,1,3291,4402,6863,8195,4698,5443,8400,9344,21053,85226,2,5955,0,1506,1
0,2003,7,19,53,70,196,14,0,1,0,77578,3,5,3,4255,5060,7146,8249,4405,5288,7505,8749,21053,85226,2,7240,0,986,1
0,2003,7,15,428,119,196,13,0,1,0,66556,2,5,3,4760,5796,7957,8772,4713,5786,7900,9103,835,85226,2,7380,0,1613,1
0,2005,5,4,571,95,188,14,0,1,0,59371,0,5,0,3220,3855,7456,8076,3609,4370,7137,8051,21053,85226,2,5355,0,1003,1
0,2003,7,6,235,103,317,2,0,1,0,88550,0,3,1,6702,8174,11036,12391,7602,9004,11236,12605,835,85226,2,9205,0,1803,1
0,2007,3,5,471,81,281,4,0,1,0,72634,0,6,0,12378,14247,16374,18068,12721,14332,16652,18029,21053,85226,2,9955,0,686,1
0,2005,5,5,617,89,222,14,0,2,1,81050,0,5,0,5150,6924,7852,9355,5798,7217,8856,10260,21053,85226,2,5735,0,1503,1
0,2006,4,22,296,6,197,13,0,2,1,78191,0,5,2,5722,6939,9469,10552,6342,7654,9666,11206,21053,85226,2,7950,0,1038,1
0,2007,3,9,588,30,109,1,0,2,1,53073,2,5,3,7730,8928,11752,12787,7530,8787,10658,11900,21053,85226,2,7290,0,671,1
0,2005,5,27,160,8,129,13,0,2,1,78372,3,0,3,5561,6557,8922,10307,5294,6248,8527,10063,21053,85226,2,6575,0,569,1
0,2004,5,5,0,84,542,6,0,2,1,82792,0,4,0,6619,8061,7649,9206,7128,8804,11302,13318,20740,32219,5,10100,0,983,1
0,2004,5,3,71,1,342,13,0,1,0,60953,0,4,2,8782,10885,13173,15305,9064,11040,13851,16120,20740,32219,5,11900,0,1118,1
0,2003,6,23,370,45,160,1,0,2,1,72892,0,5,2,2490,3266,5681,6520,2895,4087,5814,6861,20740,32219,5,4300,0,1806,1
0,2006,3,13,602,21,109,12,0,3,2,40114,2,5,3,4994,5702,8521,9255,4994,5702,8521,9255,20740,32219,5,5700,0,482,1
0,2006,3,3,343,48,169,13,0,2,1,76867,0,2,2,6453,7523,10168,11835,7174,8121,10549,11656,20740,32219,5,7500,0,1974,1
0,2006,4,22,296,6,197,5,0,2,1,76143,0,5,2,5817,6723,8335,11427,6416,7622,9920,11235,20740,32219,5,7600,0,1038,1
0,2004,6,6,636,73,197,13,0,1,0,89873,0,5,1,3199,4377,6611,7555,2852,4018,6124,7401,20740,32219,5,4200,0,983,1
0,2003,7,5,467,73,197,4,1,2,1,92370,0,0,0,1936,2558,5177,5905,1976,2922,4708,5627,20740,32219,5,3100,0,1065,1
0,2005,5,4,571,95,10,6,0,1,0,77906,0,5,0,4669,5883,8826,9957,5716,7367,9458,11056,20740,32219,5,6900,0,1272,1
0,2004,6,19,652,47,425,12,0,1,0,80937,3,4,3,9050,10664,13615,15382,8877,10947,13488,15821,20740,32219,5,11100,0,1373,1
0,2005,5,6,278,70,516,3,0,2,1,92874,0,11,1,4518,5593,8446,9759,4340,5328,7186,8396,20740,32219,5,4800,0,1774,1
0,2006,4,13,575,21,363,7,0,2,1,77146,2,11,3,8081,10042,12407,14509,8898,11230,12726,15129,20740,32219,5,7100,0,1389,1
0,2006,4,26,275,70,109,4,0,2,1,41461,2,5,3,3712,4858,6917,9031,4263,5146,7348,8013,20740,32219,5,5600,0,482,1
0,2003,7,23,712,6,69,13,0,2,1,63898,0,6,2,3510,4398,6661,7299,3496,4508,5960,7288,11410,32219,5,7025,1,1711,1
0,2003,7,19,53,6,196,5,0,2,1,83877,3,5,3,4777,5736,7918,9126,5144,6221,8415,9461,20740,32219,5,8400,0,1023,1
0,2005,5,9,562,30,73,12,0,1,0,64333,2,6,3,6530,7597,9896,10951,6816,7801,10425,11020,21973,32219,5,6200,0,630,1
0,2004,6,5,175,81,303,1,0,2,1,78814,0,6,0,6679,8264,10551,12067,7625,9267,11178,12600,21973,32219,5,9700,0,1389,1
0,2005,5,9,588,28,109,2,0,2,1,73904,2,5,3,3339,4502,6518,7515,4406,5526,7567,8320,20740,32219,5,6525,0,803,1
0,2004,6,13,598,21,248,2,0,1,0,56570,2,6,3,5954,7123,10166,12173,5370,6544,8888,9891,20740,32219,5,7625,0,1334,1
0,2007,3,5,97,89,390,13,0,2,1,57990,0,5,0,6865,8217,10656,12087,6648,7856,10371,11100,20740,32219,5,7200,0,754,1
0,2004,6,5,0,84,542,12,0,1,0,67604,0,4,0,7363,9224,11409,12684,6829,8694,10594,12610,20740,32219,5,10750,0,825,1
0,2004,6,3,404,48,169,13,0,1,0,83241,0,5,2,4236,5624,8055,9240,4177,5206,6986,7978,20740,32219,5,7200,0,1373,1
0,2004,6,26,275,70,196,12,0,2,1,88526,2,5,3,2340,3221,5201,5838,2835,3664,5573,6506,20740,32219,5,5600,0,594,1
0,2004,6,4,571,95,0,2,0,1,0,82305,0,5,0,2867,4153,6408,9283,3336,4692,7077,8652,20740,32219,5,4500,0,1373,1
0,2004,6,23,359,2,53,1,0,1,0,89391,0,5,2,3736,4777,6482,7497,3403,4299,6396,7361,20740,32219,5,4625,0,853,1
0,2002,8,19,731,73,258,5,0,1,0,74341,3,6,3,4948,5996,7706,8590,4384,5068,7713,8917,20740,32219,5,6150,0,869,1
0,2002,8,15,502,18,136,13,0,2,1,90789,2,0,3,1930,2508,4299,5100,2137,2990,4861,5898,20740,32219,5,2600,0,1209,1
0,2007,3,26,275,70,109,2,0,2,1,69026,2,5,3,4267,5276,7880,8705,5283,6519,8473,9952,20740,32219,5,5925,0,533,1
0,2003,7,6,262,112,40,15,0,1,0,102293,0,0,1,2987,3864,5665,6474,2444,3180,5307,5958,20740,32219,5,3500,0,1750,1
0,2004,6,22,310,73,197,12,0,1,0,103391,0,5,2,3312,4284,6000,7312,2942,4240,5999,7019,20740,32219,5,2500,0,1930,1
0,2005,5,5,119,73,489,14,0,2,1,79222,0,11,0,3870,4991,7406,8534,4016,5305,7132,8737,20740,32219,5,7400,0,1623,1
0,2003,7,5,119,21,504,12,0,1,0,102783,0,11,0,4284,5992,7100,8811,3250,4179,6552,7319,20740,32219,5,3800,0,2390,1
0,2004,5,5,470,89,109,1,0,1,0,81236,0,0,0,2578,3330,3284,4096,2739,3520,3458,4302,19662,78227,32,4370,0,723,1
0,2003,6,3,407,48,169,12,0,1,0,83235,0,5,2,3331,4408,4097,5261,3365,4506,4134,5366,18822,78227,32,4170,0,2712,1
0,2004,5,6,279,70,516,2,0,2,1,93102,0,11,1,3094,3766,3842,4567,3274,4278,4036,5120,19662,78227,32,3970,0,1774,1
0,2004,5,3,80,6,109,15,0,2,1,56661,0,0,2,2798,3610,3522,4399,3212,3886,3969,4697,18822,78227,32,5070,0,671,1
0,2003,6,6,637,76,210,5,0,2,1,89681,0,5,1,2913,3882,3646,4693,2109,2890,2778,3621,18822,78227,32,4870,0,1283,1
0,2005,4,5,469,73,109,2,0,2,1,57261,0,0,0,3413,4582,4186,5449,4104,5075,4932,5981,19662,78227,32,5070,0,588,1
0,2005,4,13,536,6,109,13,0,1,0,64480,2,0,3,2971,3902,3709,4714,2962,3708,3699,4505,18822,78227,32,3970,0,533,1
0,2005,4,22,96,73,197,2,0,1,0,77059,0,2,2,5288,6495,6211,7515,4934,5966,5829,6943,19662,78227,32,6180,0,2208,1
0,2005,4,6,264,113,236,13,0,2,1,59392,0,0,1,4110,5043,4939,5946,4161,5015,4994,5916,18822,78227,32,5180,0,920,1
0,2006,3,9,194,30,109,12,0,2,1,45338,2,5,3,5343,6542,6270,7565,5388,6493,6319,7512,19662,78227,32,6680,0,482,1
0,2002,7,6,718,53,515,4,0,1,0,87653,0,11,1,2268,3250,2949,4010,2525,3380,3227,4150,18822,78227,32,4170,0,2322,1
0,2005,4,5,615,89,109,13,0,2,1,74662,0,5,0,3927,4704,4741,5580,3831,4985,4637,5884,19662,78227,32,5880,0,1155,1
0,2005,4,3,690,48,527,14,0,1,0,70190,0,11,2,5826,6990,6792,8049,5881,7179,6851,8253,19662,78227,32,6180,0,2091,1
0,2003,6,6,637,76,210,13,0,1,0,81952,0,5,1,3046,3959,3790,4776,3214,4287,3971,5130,19662,78227,32,4570,0,1283,1
0,2002,7,3,407,6,109,13,0,2,1,87416,0,5,2,2058,2965,2723,3702,2058,2965,2723,3702,19662,78227,32,3670,0,2712,1
0,2005,4,12,318,55,368,1,0,1,0,79326,0,6,0,9175,10519,10409,11861,9175,10519,10409,11861,19662,78227,32,8495,0,1740,1
0,2004,5,3,344,6,109,7,0,2,1,89957,0,2,2,3643,4910,4434,5803,3369,4551,4139,5415,18822,78227,32,5180,0,2152,1
0,2004,5,5,619,73,197,11,0,2,1,87252,0,5,0,4481,6235,5339,7234,4065,5713,4890,6670,19662,78227,32,4170,0,1503,1
0,2004,5,23,365,0,163,12,1,2,1,74235,0,5,2,3362,4454,4131,5310,3362,4454,4131,5310,19662,78227,32,4970,0,803,1
0,2004,5,22,315,73,205,6,0,1,0,98863,0,5,2,3528,4745,4310,5625,3528,4745,4310,5625,18822,78227,32,3670,0,2639,1
0,2002,7,6,270,53,185,13,1,2,1,96917,0,0,1,1772,2395,2414,3087,1872,2492,2522,3191,19662,78227,32,3670,0,1641,1
0,2004,5,5,469,73,109,13,0,2,1,84774,0,0,0,2765,3758,3486,4559,2765,3758,3486,4559,19662,78227,32,4710,0,723,1
0,2005,4,3,401,14,130,6,0,2,1,83259,0,5,2,4123,5657,4953,6610,4123,5657,4953,6610,19662,78227,32,4170,0,1243,1
0,2002,7,6,637,73,197,14,0,1,0,84033,0,5,1,2140,3131,2811,3881,2140,3131,2811,3881,18822,78227,32,3170,0,1283,1
0,2005,4,22,627,73,33,9,0,2,1,82197,0,0,2,3724,4934,4522,5829,3724,4934,4522,5829,18822,78227,32,4170,0,1243,1
0,2004,5,5,469,73,109,12,0,2,1,93698,0,0,0,2765,3758,3486,4559,2729,3687,3447,4482,18822,78227,32,3170,0,765,1
0,2002,7,6,270,73,197,1,0,2,1,89834,0,0,1,2126,2911,2796,3644,2126,2911,2796,3644,20833,78227,32,3770,0,1543,1
0,2002,7,22,312,73,205,4,0,1,0,93656,0,5,2,2068,3054,2733,3798,2068,3054,2733,3798,20833,78227,32,3300,0,2074,1
0,2003,6,6,637,73,197,6,0,1,0,95720,0,5,1,2326,3367,3012,4136,2326,3367,3012,4136,18822,78227,32,3700,0,1353,1
0,2003,6,22,627,73,33,4,0,1,0,83312,0,0,2,2684,3571,3399,4357,2684,3571,3399,4357,18822,78227,32,4000,0,1543,1
0,2005,4,6,637,73,197,13,0,1,0,74121,0,5,1,3706,4800,4502,5684,3737,4623,7000,8483,18822,78227,32,4200,0,920,1
0,2002,7,4,510,56,166,1,0,1,0,87100,0,5,0,3322,4286,4088,5129,3322,4286,4088,5129,18822,78227,32,3700,0,1803,1
0,2002,7,6,270,73,197,6,0,1,0,93492,0,0,1,2146,2986,2818,3725,2146,2986,2818,3725,18822,78227,32,3200,0,1641,1
0,2006,3,3,345,49,177,2,0,1,0,70495,0,2,2,7524,9014,8626,10235,7524,9014,8626,10235,19662,78227,32,6110,0,1974,1
0,2005,4,6,268,113,238,2,1,1,0,87775,0,0,1,3783,4896,4586,5788,3783,4896,4586,5788,18822,78227,32,4200,0,1243,1
0,2006,3,3,409,48,169,14,0,2,1,78601,0,5,2,6094,7262,7082,8343,6034,7175,7017,8249,19662,78227,32,6010,0,1272,1
0,2004,5,5,619,73,197,2,0,2,1,64190,0,5,0,4537,6243,5400,7242,4653,6670,5525,7704,20833,78227,32,3400,0,1215,1
0,2002,7,6,637,73,197,4,0,1,0,60451,0,5,1,2239,3226,2918,3984,2399,3577,3091,4363,18822,78227,32,3650,0,1125,1
0,2005,4,26,276,70,109,1,0,2,1,53475,2,5,3,2945,3847,3681,4655,3567,4876,4352,5766,18822,78227,32,4200,0,505,1
0,2005,4,6,268,113,236,2,0,2,1,67165,0,0,1,3783,4896,4586,5788,3927,4998,4741,5898,20833,78227,32,4200,0,1020,1
0,2007,2,26,276,70,109,14,0,2,1,37804,2,5,3,5451,6586,6387,7613,5890,6825,6861,7871,18822,78227,32,5510,0,462,1
0,2004,5,3,401,14,130,13,0,2,1,93707,0,5,2,3496,5079,4276,5985,3584,5234,4371,6153,18822,78227,32,3700,0,1341,1
0,2003,6,20,50,28,145,14,0,2,1,93314,0,5,2,2805,4170,3529,5004,2605,3663,3313,4456,18822,78227,32,3700,0,2074,1
0,2006,3,4,511,95,223,2,0,2,1,68614,0,5,0,5549,6675,6493,7709,5722,6771,6680,7813,18822,78227,32,5810,0,1215,1
0,2002,7,6,268,110,235,4,0,1,0,71520,0,0,1,2023,2975,2685,3713,2212,3322,2889,4088,19662,78227,32,3700,0,1455,1
0,2003,6,6,461,6,0,15,0,1,0,70230,0,10,1,5662,7034,6615,8097,5533,6827,6476,7873,18822,78227,32,8225,0,1103,1
0,2004,5,3,401,14,130,4,0,2,1,85765,0,5,2,3255,4679,4015,5553,3128,4589,3878,5456,18822,78227,32,4000,0,1243,1
0,2002,7,6,637,76,211,1,0,1,0,69880,0,5,1,2054,2946,2718,3682,2350,3444,3038,4220,18822,78227,32,4200,0,1125,1
0,2003,6,1,525,48,169,14,0,2,1,99920,0,5,2,3668,5166,4461,6079,3267,4568,4028,5433,18822,78227,32,3900,0,2651,1
0,2005,4,19,513,70,382,6,0,2,1,88664,3,11,3,10785,13389,12148,14960,9685,11289,13612,15374,19662,78227,32,6410,0,853,1
0,2003,6,5,469,89,221,12,0,1,0,88984,0,0,0,2588,3561,3295,4346,2631,3615,3341,4404,19662,78227,32,4200,0,1023,1
0,2005,4,5,118,89,498,13,0,1,0,68055,0,11,0,5157,6814,6070,7859,4696,6311,5572,7316,18822,78227,32,5910,0,1411,1
0,2004,5,6,273,110,235,6,0,1,0,89264,0,0,1,3699,4699,4495,5575,3339,4310,6781,8005,18822,78227,32,3700,0,1243,1
0,2004,5,17,157,6,11,14,0,1,0,70100,1,0,3,8388,9426,9559,10680,8088,9463,9235,10720,19662,78227,32,8725,0,2976,1
0,2005,4,6,239,102,288,1,0,1,0,61449,0,6,1,9593,11596,10860,13024,9614,11718,13818,16236,18822,78227,32,9835,0,1020,1
0,2004,5,4,511,6,109,14,0,1,0,81991,0,5,0,3602,4710,4390,5587,3527,4319,6674,7510,19662,78227,32,4200,0,1503,1
0,2002,7,5,116,116,486,12,0,2,1,89232,0,11,0,1654,2134,2286,2805,1731,2306,2369,2990,19662,78227,32,3700,0,2063,1
0,2005,4,5,469,89,109,12,0,2,1,72843,0,0,0,3184,4085,3939,4912,2969,3970,6439,7718,18822,78227,32,4200,0,686,1
0,2003,6,23,359,2,164,2,0,1,0,97382,0,5,2,2796,3860,3520,4669,2994,3555,5729,6802,18822,78227,32,3900,0,1209,1
0,2004,5,6,278,73,519,14,0,2,1,80838,0,11,1,3667,4992,4460,5891,3326,4487,4092,5346,18822,78227,32,5000,0,1633,1
0,2006,3,3,137,48,11,9,0,2,1,37993,0,0,2,5695,6901,6651,7953,4924,5981,5818,6959,19662,78227,32,6010,0,582,1
0,2001,8,6,262,73,197,4,0,1,0,95153,0,0,1,1860,2472,2509,3170,1974,2706,4444,5390,19662,78227,32,3905,0,1641,1
0,2004,5,3,442,48,25,4,0,1,0,79934,0,2,2,3847,4968,4655,5865,4247,5181,7216,8302,19662,78227,32,5005,0,1974,1
0,2003,6,6,262,114,400,13,0,1,0,89481,0,0,1,2810,3728,3535,4526,2593,3348,5675,6505,19662,78227,32,3905,0,1543,1
0,2001,8,6,717,53,515,14,0,2,1,28671,0,11,1,1765,2343,4120,5081,1911,2715,5357,7611,18822,78227,32,3705,0,1421,1
0,2003,6,18,185,93,56,14,0,1,0,79928,2,10,3,4242,5547,7874,9101,4369,5686,8231,9912,19662,78227,32,6015,0,1338,1
0,2004,5,6,242,103,287,5,0,1,0,76662,0,6,1,6248,7675,10706,12179,6785,8139,10455,12253,18822,78227,32,7630,0,1740,1
0,2006,3,5,173,89,280,2,0,1,0,78957,0,6,0,7979,9510,12377,13179,9073,10926,13852,15144,19662,78227,32,8730,0,1272,1
0,2001,8,4,507,6,109,5,0,2,1,67393,0,5,0,2583,3397,4938,6019,2338,3124,4808,6424,19662,78227,32,3705,0,1515,1
0,2007,3,4,567,6,109,14,0,2,1,59545,0,5,0,6886,8044,10554,11793,6888,8073,10483,11676,19662,78227,32,5715,0,920,1
0,2006,4,3,331,49,272,12,0,1,0,88150,0,5,2,5247,6485,9070,10393,5884,7042,10088,11125,20833,78227,32,6115,0,853,1
0,2005,5,5,613,89,109,13,0,1,0,74029,0,5,0,3695,4773,6796,8166,3632,4798,6415,7585,20833,78227,32,5715,0,1155,1
0,2007,3,4,567,6,109,2,0,2,1,61560,0,5,0,7545,8992,10840,12448,8304,9693,11855,12868,19662,78227,32,7230,0,1020,1
0,2005,5,4,507,56,168,12,0,1,0,65486,0,5,0,4697,5312,8354,9193,5119,5812,8425,9164,19662,78227,32,6315,0,1313,1
0,2004,6,19,512,70,382,13,0,2,1,65967,3,11,3,6262,7552,10595,12778,6176,7430,9628,11050,18822,78227,32,7630,0,728,1
0,2006,4,22,323,6,109,4,0,1,0,68144,0,2,2,6858,8235,10082,11549,7064,8429,10338,12075,20833,78227,32,6715,0,1703,1
0,2002,8,4,507,6,109,2,1,2,1,72401,0,5,0,3041,3785,5763,6694,3329,4152,5865,6580,19662,78227,32,5215,0,1689,1
0,2008,2,5,97,73,357,9,0,2,1,56469,0,5,0,7604,8444,11405,12175,7339,8309,10970,11911,21053,85226,2,7850,0,754,1
0,2006,4,3,78,49,176,2,0,2,1,80687,0,0,2,4793,5349,7889,8395,3425,4671,6523,8897,21053,85226,2,5745,0,853,1
0,2005,5,13,477,21,140,13,0,1,0,83303,2,5,3,3315,3896,6950,7555,3940,5545,6935,8662,21053,85226,2,5745,0,853,1
0,2005,5,4,507,6,0,11,0,1,0,80287,0,5,0,5138,6447,8533,10015,5362,6451,8838,10132,21053,85226,2,5845,0,1503,1
0,2005,5,6,281,75,78,4,0,1,0,68265,0,1,1,6624,8543,10414,12619,6565,8608,10549,12285,21053,85226,2,7450,0,1313,1
0,2004,6,5,171,89,566,13,0,1,0,74413,0,8,0,2608,3995,6427,7690,3489,4856,7546,8528,21053,85226,2,5945,0,1155,1
0,2005,4,6,637,73,202,13,0,1,0,68262,0,5,1,3989,5034,4808,5937,4229,5301,5067,6225,17675,28273,19,3900,0,825,1
0,2004,5,6,637,73,197,13,0,2,1,80350,0,5,1,2993,3862,3732,4671,3175,4141,3929,4972,17675,28273,19,3190,0,983,1
0,2003,6,22,315,32,150,13,0,1,0,57196,0,5,2,3448,4683,4224,5558,3962,5049,4779,5953,18880,28273,19,4100,0,1966,1
0,2005,4,5,469,89,109,12,0,1,0,71168,0,0,0,3766,4779,4567,5661,3647,4711,4439,5588,18880,28273,19,4200,0,686,1
